GR,s,h,rho,rho_scaled,window,mean,sd
100,0.05,0.5,5e-08,4.9999999999999996e-06,458333,1.207550933909234e-05,1.73516450894945e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,479166,9.184949563422193e-06,1.3961395877664646e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,500000,5.688451580284738e-06,7.688155483404685e-06
100,0.05,0.5,5e-08,4.9999999999999996e-06,520833,9.770949860733775e-06,1.4382704325924319e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,541666,1.149697992258715e-05,1.613554303095246e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,562500,1.3605031549993198e-05,1.7732194490747504e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,583333,1.4300632728139895e-05,1.8930450710490173e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,604166,1.4664060978714446e-05,1.938826015050453e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,625000,1.4106438785887423e-05,1.8217743223539734e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,645833,1.4985160817430185e-05,1.705324889011041e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,666666,1.495749783341496e-05,1.6421438145722033e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,687500,1.5867968254508176e-05,1.9812459662898676e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,708333,1.6282651484562845e-05,2.1015511621319984e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,729166,1.7199403564352447e-05,2.1606716687102154e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,750000,1.6373804157660113e-05,1.861978373876308e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,770833,1.7361769391330017e-05,2.068864677052603e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,791666,1.6034493891604388e-05,1.9725559885924835e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,812500,1.6477940506215525e-05,2.096649703005434e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,833333,1.7562214998479644e-05,2.199932657646991e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,854166,1.7223518620164488e-05,2.1043539418569818e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,875000,1.68078884336985e-05,1.954193824636283e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,895833,1.712675245595862e-05,2.0107923866361142e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,916666,1.6764858844704147e-05,2.0159266128254814e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,937500,1.5806252068086406e-05,1.9027060912282707e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,958333,1.5463978154378395e-05,1.8902539879316125e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,979166,1.770103817530872e-05,2.1169806440155414e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,1000000,1.5101625825838409e-05,1.917570135556777e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,1.6383359684192504e-05,7.385717897362688e-06
50,0.05,0.5,5e-08,2.4999999999999998e-06,0,1.9741758119360105e-05,1.967085554968931e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,20833,2.027832921387382e-05,2.2628313072788442e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,41666,1.898415455196054e-05,2.0037306893929826e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,62500,1.9532558653194172e-05,2.1305358917238554e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,83333,1.843960431988742e-05,2.0990690136827722e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,104166,1.8178547861389428e-05,1.942463714155437e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,125000,1.8806409026050744e-05,1.9436025890408193e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,145833,1.999162799477526e-05,2.328532387957282e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,166666,1.9495159838379188e-05,2.09390817819919e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,187500,1.8325897908781018e-05,2.0995295356327542e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,208333,1.7378926757619965e-05,1.7967974973275785e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,229166,1.8766931537452274e-05,2.011213440700719e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,250000,1.8553714177125397e-05,2.0177175119206574e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,270833,1.8282849055311595e-05,2.0452955668077815e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,291666,1.7760726269252338e-05,1.9908207484753486e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,312500,1.8883672685477632e-05,2.130200637035603e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,333333,1.725502560427754e-05,1.8679336948373064e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,354166,1.5538198443813637e-05,1.882447598966725e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,375000,1.618523040460675e-05,1.9112202704713437e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,395833,1.4570413438464822e-05,1.724247713653104e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,416666,1.2872347367052777e-05,1.5792920755713496e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,437500,1.2436766395773559e-05,1.6811744221502637e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,458333,9.731439066404628e-06,1.2597787846519548e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,479166,7.481425900087476e-06,8.676742217496102e-06
50,0.05,0.5,5e-08,2.4999999999999998e-06,500000,6.192484348441408e-06,7.605876825658454e-06
50,0.05,0.5,5e-08,2.4999999999999998e-06,520833,8.719628170334133e-06,1.3302642675972443e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,541666,1.0328142362704485e-05,1.3260260323651638e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,562500,1.2226772470023744e-05,1.660275780297382e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,583333,1.4034296320855008e-05,1.8326534905503836e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,604166,1.5021311195756114e-05,1.841103373756576e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,625000,1.5359294438875675e-05,1.8628856014650665e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,645833,1.7569567450528342e-05,1.9425817092693942e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,666666,1.7045150107285732e-05,1.9781314750173545e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,687500,1.7095210930124534e-05,1.9228611270416496e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,708333,1.7886586431630122e-05,2.0966003101290965e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,729166,1.758486943294579e-05,2.1057877318605217e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,750000,1.7659477772067644e-05,1.8990722428274716e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,770833,1.8688062919272383e-05,2.1221338358050443e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,791666,1.8976037247517664e-05,2.100693526727161e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,812500,1.8206274994315186e-05,1.9888216607833046e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,833333,1.815268598139959e-05,1.9090878406602998e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,854166,2.0067851704030307e-05,2.2193204299407028e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,875000,1.907768147604969e-05,2.010808618321913e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,895833,1.937737256965981e-05,2.022237834563803e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,916666,1.9622253633651275e-05,2.303858657520137e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,937500,1.9016120447510014e-05,2.0456149015796788e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,958333,1.9409224970982422e-05,2.2015109574627643e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,979166,1.9878192982905547e-05,2.1788442735194855e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,1000000,1.9455983605967945e-05,2.110607243008263e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,1.9665427840605834e-05,7.137910242125151e-06
10,0.05,0.5,5e-08,5e-07,0,2.7493635826065348e-05,2.566018686079942e-05
10,0.05,0.5,5e-08,5e-07,20833,2.7797598036617984e-05,2.363056731102621e-05
10,0.05,0.5,5e-08,5e-07,41666,2.7246726669595678e-05,2.637160186417741e-05
10,0.05,0.5,5e-08,5e-07,62500,2.9257015357417887e-05,2.708154762273742e-05
10,0.05,0.5,5e-08,5e-07,83333,2.5395946714969382e-05,2.2911484749873164e-05
10,0.05,0.5,5e-08,5e-07,104166,2.6391394704333313e-05,2.5400378564169172e-05
10,0.05,0.5,5e-08,5e-07,125000,2.62190494890158e-05,2.3498980925932008e-05
10,0.05,0.5,5e-08,5e-07,145833,2.550082524908637e-05,2.411772771645127e-05
10,0.05,0.5,5e-08,5e-07,166666,2.4653250367461334e-05,2.383391375530249e-05
10,0.05,0.5,5e-08,5e-07,187500,2.6030991321615033e-05,2.5457883728042493e-05
10,0.05,0.5,5e-08,5e-07,208333,2.4982275063887312e-05,2.4585217940514928e-05
10,0.05,0.5,5e-08,5e-07,229166,2.3122218189897417e-05,2.5387406481613105e-05
10,0.05,0.5,5e-08,5e-07,250000,2.357908109203685e-05,2.3292696827998068e-05
10,0.05,0.5,5e-08,5e-07,270833,2.1983959922192396e-05,2.099222375262124e-05
10,0.05,0.5,5e-08,5e-07,291666,2.4373832516968522e-05,2.2532090591404306e-05
10,0.05,0.5,5e-08,5e-07,312500,2.1465636725446055e-05,2.121924040745848e-05
10,0.05,0.5,5e-08,5e-07,333333,2.151189795897139e-05,2.0942836250717704e-05
10,0.05,0.5,5e-08,5e-07,354166,2.0476672710573053e-05,1.9762926625878704e-05
10,0.05,0.5,5e-08,5e-07,375000,1.9342973566818267e-05,2.0266303178961742e-05
10,0.05,0.5,5e-08,5e-07,395833,1.8018190388763117e-05,1.978805403453732e-05
10,0.05,0.5,5e-08,5e-07,416666,1.5187807225662935e-05,1.7050764888879672e-05
10,0.05,0.5,5e-08,5e-07,437500,1.410916303392669e-05,1.796655954065508e-05
10,0.05,0.5,5e-08,5e-07,458333,1.1136650557842282e-05,1.3870705076784488e-05
10,0.05,0.5,5e-08,5e-07,479166,7.018867844681995e-06,9.498451480245052e-06
10,0.05,0.5,5e-08,5e-07,500000,5.731310821434517e-06,7.928658990943875e-06
10,0.05,0.5,5e-08,5e-07,520833,8.228499177103698e-06,1.0588493957251798e-05
10,0.05,0.5,5e-08,5e-07,541666,1.0040730571058616e-05,1.292595033836868e-05
10,0.05,0.5,5e-08,5e-07,562500,1.2685688841126336e-05,1.472187609243909e-05
10,0.05,0.5,5e-08,5e-07,583333,1.580967663300062e-05,1.711928456883802e-05
10,0.05,0.5,5e-08,5e-07,604166,1.7900447530827495e-05,1.9907177236067942e-05
10,0.05,0.5,5e-08,5e-07,625000,1.8479694895927062e-05,2.1428691637264417e-05
10,0.05,0.5,5e-08,5e-07,645833,1.9884755909901616e-05,2.1173447235675023e-05
10,0.05,0.5,5e-08,5e-07,666666,2.085669085630592e-05,2.1294082967078425e-05
10,0.05,0.5,5e-08,5e-07,687500,2.1813915964081936e-05,2.2821267966867476e-05
10,0.05,0.5,5e-08,5e-07,708333,2.2192054053284954e-05,2.1339729334217203e-05
10,0.05,0.5,5e-08,5e-07,729166,2.2804991958469233e-05,2.3551950324826345e-05
10,0.05,0.5,5e-08,5e-07,750000,2.196929865251684e-05,2.1950872240930448e-05
10,0.05,0.5,5e-08,5e-07,770833,2.3734894564909856e-05,2.2310146437866958e-05
10,0.05,0.5,5e-08,5e-07,791666,2.5644750731563863e-05,2.589685503344645e-05
10,0.05,0.5,5e-08,5e-07,812500,2.7439222746377362e-05,2.4407856089828044e-05
10,0.05,0.5,5e-08,5e-07,833333,2.6633759157222187e-05,2.352791023757111e-05
10,0.05,0.5,5e-08,5e-07,854166,2.4435731281058466e-05,2.174609756839748e-05
10,0.05,0.5,5e-08,5e-07,875000,2.5604434352287885e-05,2.373582432884391e-05
10,0.05,0.5,5e-08,5e-07,895833,2.5857892888459462e-05,2.414644669990923e-05
10,0.05,0.5,5e-08,5e-07,916666,2.715566975842387e-05,2.3981818447732265e-05
10,0.05,0.5,5e-08,5e-07,937500,2.591937715189685e-05,2.3180651058327183e-05
10,0.05,0.5,5e-08,5e-07,958333,2.9970617706753477e-05,2.6523187332166405e-05
10,0.05,0.5,5e-08,5e-07,979166,2.628699975431064e-05,2.3866285868692408e-05
10,0.05,0.5,5e-08,5e-07,1000000,2.7391890698706884e-05,2.329466273630492e-05
10,0.05,0.5,5e-08,5e-07,chr2,3.059703114772258e-05,5.01875965160701e-06
1,0.05,0.5,5e-08,5e-08,0,2.9170162667148083e-05,2.548941510156642e-05
1,0.05,0.5,5e-08,5e-08,20833,2.941837453995417e-05,2.557996303429549e-05
1,0.05,0.5,5e-08,5e-08,41666,2.7398675700416634e-05,2.4680287196796734e-05
1,0.05,0.5,5e-08,5e-08,62500,2.7384863946535383e-05,2.4864461007075282e-05
1,0.05,0.5,5e-08,5e-08,83333,3.0704348010388535e-05,2.8919624686086224e-05
1,0.05,0.5,5e-08,5e-08,104166,2.809112371288648e-05,2.4584366233491305e-05
1,0.05,0.5,5e-08,5e-08,125000,2.8866355174918276e-05,2.5822115893263886e-05
1,0.05,0.5,5e-08,5e-08,145833,2.7098064036805007e-05,2.4032347264022977e-05
1,0.05,0.5,5e-08,5e-08,166666,2.9004771972313905e-05,2.7486663404377304e-05
1,0.05,0.5,5e-08,5e-08,187500,2.570241566756195e-05,2.325320934616342e-05
1,0.05,0.5,5e-08,5e-08,208333,2.651990964469945e-05,2.5234763676377218e-05
1,0.05,0.5,5e-08,5e-08,229166,2.494122963023821e-05,2.376597590675667e-05
1,0.05,0.5,5e-08,5e-08,250000,2.6814213655375982e-05,2.653317664947318e-05
1,0.05,0.5,5e-08,5e-08,270833,2.491361105700734e-05,2.2356656870016755e-05
1,0.05,0.5,5e-08,5e-08,291666,2.3407666037976343e-05,2.4651539340757448e-05
1,0.05,0.5,5e-08,5e-08,312500,2.318045059702665e-05,2.3686297523624898e-05
1,0.05,0.5,5e-08,5e-08,333333,2.141276815413995e-05,2.3041351434494517e-05
1,0.05,0.5,5e-08,5e-08,354166,2.239713812011626e-05,2.322914218947742e-05
1,0.05,0.5,5e-08,5e-08,375000,1.909265211128413e-05,2.1792825164251734e-05
1,0.05,0.5,5e-08,5e-08,395833,1.881743153360099e-05,2.040449055891592e-05
1,0.05,0.5,5e-08,5e-08,416666,1.630562172904941e-05,1.8098754242630444e-05
1,0.05,0.5,5e-08,5e-08,437500,1.3736314762573621e-05,1.6996425177953037e-05
1,0.05,0.5,5e-08,5e-08,458333,1.2182998240412905e-05,1.604059580297617e-05
1,0.05,0.5,5e-08,5e-08,479166,8.037384769164055e-06,1.1810808541621228e-05
1,0.05,0.5,5e-08,5e-08,500000,5.3289885687994206e-06,7.7147404915683e-06
1,0.05,0.5,5e-08,5e-08,520833,8.065294479758081e-06,1.1282299248175068e-05
1,0.05,0.5,5e-08,5e-08,541666,1.0876339213611866e-05,1.3893393419811855e-05
1,0.05,0.5,5e-08,5e-08,562500,1.2932183496943691e-05,1.7325510605646216e-05
1,0.05,0.5,5e-08,5e-08,583333,1.4745382059087538e-05,1.6924944475960544e-05
1,0.05,0.5,5e-08,5e-08,604166,1.744166932660902e-05,2.0393612577023205e-05
1,0.05,0.5,5e-08,5e-08,625000,1.7819348761389966e-05,1.8964604960544956e-05
1,0.05,0.5,5e-08,5e-08,645833,1.999561509628901e-05,1.9888952549937138e-05
1,0.05,0.5,5e-08,5e-08,666666,2.1437075656683722e-05,2.2133203677537353e-05
1,0.05,0.5,5e-08,5e-08,687500,2.126627671524292e-05,2.0797197338318027e-05
1,0.05,0.5,5e-08,5e-08,708333,2.218512597095186e-05,2.307778032359748e-05
1,0.05,0.5,5e-08,5e-08,729166,2.5511123616485216e-05,2.570283656863435e-05
1,0.05,0.5,5e-08,5e-08,750000,2.721693558548418e-05,2.4773927106190787e-05
1,0.05,0.5,5e-08,5e-08,770833,2.836175809717329e-05,2.6816556066958998e-05
1,0.05,0.5,5e-08,5e-08,791666,2.57769270943603e-05,2.3466687134465323e-05
1,0.05,0.5,5e-08,5e-08,812500,2.571580798625947e-05,2.365132638369135e-05
1,0.05,0.5,5e-08,5e-08,833333,2.5739439457976582e-05,2.4830638274176826e-05
1,0.05,0.5,5e-08,5e-08,854166,2.862400871231315e-05,2.5451058873305693e-05
1,0.05,0.5,5e-08,5e-08,875000,2.8393916664311833e-05,2.6757472634423702e-05
1,0.05,0.5,5e-08,5e-08,895833,3.0477167111159647e-05,2.7067511921331585e-05
1,0.05,0.5,5e-08,5e-08,916666,2.8579770636734445e-05,2.465283785630105e-05
1,0.05,0.5,5e-08,5e-08,937500,2.959653086797528e-05,2.5908157829596465e-05
1,0.05,0.5,5e-08,5e-08,958333,2.8355782379434505e-05,2.5983680308621545e-05
1,0.05,0.5,5e-08,5e-08,979166,2.9277177853437084e-05,2.577593837239154e-05
1,0.05,0.5,5e-08,5e-08,1000000,3.100760009955874e-05,2.7645098831699755e-05
1,0.05,0.5,5e-08,5e-08,chr2,3.2196460962125256e-05,5.43846556301903e-06
